"Name","Code","Description","Set Overtime policy for","Overtime policy status","Calculation Frequency","Is Hourly Leave?","Is Hourly Leave - Allow Hourly Leave Across Midnight","Is Hourly Leave - No of hours in a day","Allow Hourly Leave Only In Multiples Of (Minutes)","Is Hourly Leave - Min Leave duration in one application in minutes","Restriction condition - AND/OR","Restriction (dept. , employee type, location...)","Consider Final work duration instead of Total work duration","Enable NSD Multiplier","Enable NSD Multiplier For Weekday, Weekly Off And Holiday","Enable NSD Multiplier - NSD Multiplied by","Select Multiplication Factor","Multiplying Factor - Multiplier/Indexing","Use Employee Contractual Hours For Overtime Calculation","Payroll Cycle for Overtime Calculations","Overtime Limit Calculation - Payroll Cycle/Attendance Cycle","Attestation","Select Supported Leave Reasons","Leave Application Advance Notice (in days)","Maximum Future Leave Application Period (in days)","Overtime - Weekdays","Weekdays - Minimum duration to consider for Overtime","Weekdays - Minimum working hours to consider for Overtime","Weekdays - Requires approval  to consider Overtime","Weekdays - Requires approval  to consider Overtime - L1 manager","Weekdays - Requires approval  to consider Overtime - L2 manager","Weekdays - Requires approval  to consider Overtime - Admin","Weekdays - Approval Flow Option","Weekdays - Approval Flow","Weekdays - Define Exceptional Approval Flow","Weekdays - Overtime Hours To Trigger Exceptional Approval Flow","Weekdays - Exceptional Approval Flow","Weekdays - Auto Reject/Approve","Weekdays - Auto Reject/Approve In Days","Weekdays - Act on Overtime based on","Limit Before Shift Overtime to zero","Weekdays - Maximum Overtime duration to  be considered - Before Shift","Limit After Shift Overtime to zero","Weekdays - Maximum Overtime duration to  be considered - After Shift","Weekdays - Maximum Overtime duration to  be considered - Per day","Weekdays - Maximum Overtime duration to  be considered - Per week","Weekdays - Maximum Overtime duration to  be considered - Per month","Weekdays - Maximum Overtime duration to  be considered - Per Quarter","Weekdays - Maximum Overtime duration to  be considered - Per Year","Weekdays - Maximum Overtime duration to  be considered - Overtime Grace Period","Weekdays - Minimum Overtime duration to be considered to deduct Grace time","Weekdays - Comp off Restriction condition","Weekdays - Minimum duration to accrue for Comp off","Weekdays - Minimum duration to credit one day Comp off","Weekdays - Overtime to be compensated via.","Weekdays - Overtime deduction in minutes for specified hours - Overtime in Hours","Weekdays - Overtime deduction in minutes for specified hours - Deduction in Minutes","Weekdays - Overtime frequency for deductions - Deduction Frequency","Weekdays - Overtime Rounding - Rounding Direction","Weekdays - Overtime Rounding - Nearest Minutes Per Day","Weekdays - Credit Comp off for half day","Weekdays - Minimum duration to credit half day Comp off","Weekdays - Allow the crediting of more than one Comp off per day","Weekdays - Enable Weekday Multiplier","Weekdays - Multiplied by","Weekdays - NSD Multiplied By","Weekdays - Only consider time outside Shift hours","Weekdays - Do not allow Planned Overtime in between Shift hours","Weekdays - Auto Approve Overtime Below Duration","Weekdays - Use Dynamic Values For Auto Approval Of Overtime Below Duration","Weekdays - Allow The Approver To Edit Overtime Below The Minimum Duration","Weekdays - Auto-Approve Minimum Hours If The Request Is Rejected/Revoked","Weekdays - Override Comp off Lapse Days for Weekday","Weekdays - Override Comp off Lapse Days for Weekday days","Weekdays - Deductible Duration considered for auto approval","Weekday's - Do not generate Overtime for","Overtime - Weekly Off","Weekly Offs - Minimum duration to consider for Overtime","Weekly Offs - Requires approval to consider Overtime","Weekly Offs - Requires approval to consider Overtime - L1 manager","Weekly Offs - Requires approval to consider Overtime - L2 manager","Weekly Offs - Requires approval to consider Overtime - Admin","Weekly Offs - Approval Flow","Weekly Offs - Approval Flow - Select Approval Flow","Weekly Offs - Define Exceptional Approval Flow","Weekly Offs - Overtime Hours To Trigger Exceptional Approval Flow","Weekly Offs - Exceptional Approval Flow","Weekly Offs - Auto Reject/Approve","Weekly Offs - Auto Reject/Approve In Days","Weekly Offs - Act on Overtime based on","Weekly Offs - Maximum Overtime duration to  be considered - Per day","Weekly Offs - Maximum Overtime duration to  be considered - Per week","Weekly Offs - Maximum Overtime duration to  be considered - Per month","Weekly Offs - Maximum Overtime duration to  be considered - Per Quarter","Weekly Offs - Maximum Overtime duration to  be considered - Per Year","Weekly Offs -Comp off Restriction condition","Weekly Offs - Minimum duration to accrue for Comp off","Weekly Offs - Minimum duration to credit one day Comp off","Weekends - Overtime to be compensated via.","Weekly Offs -Overtime deduction in minutes for specified hours - Overtime in Hours","Weekly Offs - Overtime deduction in minutes for specified hours - Deduction in Minutes","Weekly Offs - Overtime frequency for deductions - Deduction Frequency","Weekly Offs -Overtime Rounding - Rounding Direction","Weekly Offs -Overtime Rounding - Nearest Minutes Per Day","Weekly Offs - Credit Comp off for half day","Weekly Offs - Credit Comp off for half day - Minimum duration to credit half day Comp off","Weekly Offs - Allow the crediting of more than one Comp off per day","Weekly Offs - Enable Weekend Multiplier ( or ) Off Day Multiplier","Weekly Offs - Enable Weekend Multiplier ( or ) Off Day Multiplier - Multiplied by","Weekly Offs - Enable Rest Day Multiplier","Weekly Offs - Enable Rest Day Multiplier - Multiplied by","Weekly Offs - NSD Multiplied By","Weekly Offs - Auto Approve Overtime Below Duration","Weekly Offs - Allow The Approver To Edit Overtime Below The Minimum Duration","Weekly Offs - Auto-Approve Minimum Hours If The Request Is Rejected/Revoked","Weekly Offs - Override Comp off Lapse Days for Weekly Off","Weekly Offs - Override Comp off Lapse Days for Weekly Off days","Weekly Offs - Deductible Duration considered for auto approval","Weekly Off's - Do not generate Overtime for","Overtime - Holidays","Holidays - Minimum duration to consider for Overtime","Holidays - Do not generate Overtime on National Holidays","Holidays - Requires approval to consider Overtime","Holidays - Requires approval to consider Overtime - L1 manager","Holidays - Requires approval to consider Overtime - L2 manager","Holidays - Requires approval to consider Overtime - Admin","Holidays - Approval Flow","Holidays - Approval Flow - Select Approval Flow","Holidays - Define Exceptional Approval Flow","Holidays - Overtime Hours To Trigger Exceptional Approval Flow","Holidays - Exceptional Approval Flow","Holidays - Auto Reject/Approve","Holidays - Auto Reject/Approve In Days","Holidays - Act on Overtime based on","Holidays - Maximum Overtime duration to  be considered - Per day","Holidays - Maximum Overtime duration to  be considered - Per week","Holidays - Maximum Overtime duration to  be considered - Per month","Holidays - Maximum Overtime duration to  be considered - Per Quarter","Holidays - Maximum Overtime duration to  be considered - Per Year","Holidays - Comp off Restriction condition","Holidays - Minimum duration to accrue for Comp off","Holidays - Minimum duration to credit one day Comp off","Holidays - Overtime to be compensated via","Holidays - Overtime deduction in minutes for specified hours - Overtime in Hours","Holidays - Overtime deduction in minutes for specified hours - Deduction in Minutes","Holidays - Overtime frequency for deductions - Deduction Frequency","Holidays - Overtime Rounding - Rounding Direction","Holidays - Overtime Rounding - Nearest Minutes Per Day","Holidays - Credit Comp off for half day","Holidays - Credit Comp off for half day - Minimum duration to credit half day Comp off","Holidays - Allow the crediting of more than one Comp off per day","Holidays - Enable Multiplier if it's Weekly Off ( or ) Enable Multiplier if it's Off Day / Rest Day","Holidays - Enable Multiplier if it's Weekly Off- Multiplied by ( or )Off Day Multiplied by","Holidays - Enable Multiplier if it's Weekly Off - Rest Day Multiplied by","Holidays - Enable Holiday Multiplier","Holidays - Enable Holiday Multiplier - Multiplied by","Holidays - NSD Multiplied By","Holidays - Enable Multiplier if it's National Holiday","Holidays - Enable Multiplier if it's National Holiday- Multiplied by","Holidays - Enable Multiplier if it's National Holiday - Rest Day Multiplied by","Holidays - Enable Multiplier if it's National Holiday - Off Day Multiplied by","Holidays - Provide Additional Comp off if it is Weekly Off","Holidays - Provide Additional Comp off if it is Weekly Off - Additional Comp off count","Holidays - Provide Additional Comp off if it is Weekly Off - Provide even without attendance","Holidays - Auto Approve Overtime Below Duration","Holidays - Allow The Approver To Edit Overtime Below The Minimum Duration","Holidays - Auto-Approve Minimum Hours If The Request Is Rejected/Revoked","Holidays - Override Comp off Lapse Days for Holiday","Holidays - Override Comp off Lapse Days for Holiday days","Holidays - Deductible Duration considered for auto approval","Holiday - Do not generate Overtime for","Overtime - Weekly","Weekly - Starting day of the week","Weekly - Overtime considered after hours","Weekly - Overtime considered after minutes","Weekly - Weekly Multiplier","Weekly - Consider Holidays","Weekly - Overtime deduction in minutes for specified hours - Overtime in Hours","Weekly - Overtime deduction in minutes for specified hours - Deduction in Minutes","Weekly - Overtime frequency for deductions - Deduction Frequency","Weekly - Overtime Rounding - Rounding Direction","Weekly - Overtime Rounding - Nearest Minutes Per Day","Weekly - Overtime to be compensated via.","Weekly - Approval Flow","Overtime - Bi-Weekly","Bi-Weekly - Starting day of the week","Bi-Weekly - Overtime considered after hours","Bi-Weekly - Overtime considered after minutes","Bi-Weekly - Weekly Multiplier","Bi-Weekly - Consider Holidays","Bi-Weekly - Overtime deduction in minutes for specified hours - Overtime in Hours","Bi-Weekly - Overtime deduction in minutes for specified hours - Deduction in Minutes","Bi-Weekly - Overtime frequency for deductions - Deduction Frequency","Bi-Weekly - Overtime Rounding - Rounding Direction","Bi-Weekly - Overtime Rounding - Nearest Minutes Per Day","Bi-Weekly - Overtime to be compensated via.","Bi-Weekly - Approval Flow","Overtime - Monthly","Monthly - Starting day of the week","Monthly - Overtime considered after hours","Monthly - Overtime considered after minutes","Monthly - Weekly Multiplier","Monthly - Consider Holidays","Monthly - Overtime deduction in minutes for specified hours - Overtime in Hours","Monthly - Overtime deduction in minutes for specified hours - Deduction in Minutes","Monthly - Overtime frequency for deductions - Deduction Frequency","Monthly - Overtime Rounding - Rounding Direction","Monthly - Overtime Rounding - Nearest Minutes Per Day","Monthly - Overtime to be compensated via.","Monthly - Approval Flow","Overtime - Semi-Monthly","Semi-Monthly - Starting day of the week","Semi-Monthly - Overtime considered after hours","Semi-Monthly - Overtime considered after minutes","Semi-Monthly - Weekly Multiplier","Semi-Monthly - Consider Holidays","Semi-Monthly - Overtime deduction in minutes for specified hours - Overtime in Hours","Semi-Monthly - Overtime deduction in minutes for specified hours - Deduction in Minutes","Semi-Monthly - Overtime frequency for deductions - Deduction Frequency","Semi-Monthly - Overtime Rounding - Rounding Direction","Semi-Monthly - Overtime Rounding - Nearest Minutes Per Day","Semi-Monthly - Overtime to be compensated via.","Semi-Monthly - Approval Flow","Enable Combined Maximum Overtime Duration","Maximum Combined Overtime duration to  be considered - Per week","Maximum Combined Overtime duration to  be considered - Per month","Maximum Combined Overtime duration to  be considered - Per Quarter","Maximum Combined Overtime duration to  be considered - Per Year","Overtime Indexing","Overtime Indexing - Standard Overtime Indexing Rules","Overtime Indexing - Standard Overtime Indexing Rules - Weekdays","Overtime Indexing - Standard Overtime Indexing Rules - Weekdays - details","Overtime Indexing - Standard Overtime Indexing Rules - Weekly Offs","Overtime Indexing - Standard Overtime Indexing Rules - Weekly Offs details","Overtime Indexing - Standard Overtime Indexing Rules - Rest Days","Overtime Indexing - Standard Overtime Indexing Rules - Rest Days details","Overtime Indexing - Standard Overtime Indexing Rules - Holidays","Overtime Indexing - Standard Overtime Indexing Rules - Holidays - details","Overtime Indexing - Standard Overtime Indexing Rules - Work Weeks","Overtime Indexing - Standard Overtime Indexing Rules - Work Weeks - details","Overtime Indexing - Standard Overtime Indexing Rules - Bi Weekly","Overtime Indexing - Standard Overtime Indexing Rules - Bi Weekly - details","Overtime Indexing - Standard Overtime Indexing Rules - Monthly","Overtime Indexing - Standard Overtime Indexing Rules - Monthly - details","Overtime Indexing - Standard Overtime Indexing Rules - Semi Monthly","Overtime Indexing - Standard Overtime Indexing Rules - Semi Monthly - details","Maximum Comp offLeaveallowed in a month","Leave code","Maximum consecutive Comp offLeave allowed in a month","Allow Half Day Leave to apply","Allow Half Day Leave to apply - Allow Half Day on the First and Last day of Leaveapplication in case of multiple days Leave","Allow past dated Leave - Yes/No","Allow past dated Leave - Apply back dated Leave for (days)","Do not allow application of Leave before credited date","Allow application of Leave for days after expiry date","Allow Leave application for days in validity period even after the expiry date","Push all Comp off Leave requests to Admin","Auto-approve Leave request in (days)","Comp off credited will lapse in (days)","Count intervening Holidays/Weekly Offs as Leave?","Count intervening Holidays/Weekly Offs as Leave - Details","Can Employees club this Leave with any other Leave","Can Employees club this Leave with any other Leave ? - Clubbing Type","Can Employees club this Leave with any other Leave ? - Leave List","Allow intermittent Leave encashment?","Allow intermittent Leave encashment? - Encash Type","Allow intermittent Leave encashment? - Minimum number of Leave to be encashed","Allow intermittent Leave encashment? -Minimum number of Leave to be retained after encashment","Allow intermittent Leave encashment? - Maximum number of Leave allowed to encash","Allow intermittent Leave encashment? - Amount Type","Allow intermittent Leave encashment? - Amount","Allow intermittent Leave encashment? - Maximum no of applications allowed","Do not allow Leave encashment in the Employee probation period","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Weekly Off Prefix policy enabled?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Weekly Off Suffix policy enabled?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Holiday Prefix policy enabled?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Holiday Suffix policy enabled?","Select Form","Approval Flow","Disable CC option in Leave application","Enable Leave Application Matrix","Reset Comp off balance after every cycle - Yes/No","Reset Comp off balance after every cycle - Reset Comp off balance at the beginning of","Cross-Day Overtime Calculation"
"Comp Off","OVPY_7","","Tejora Private Limited","Active","Daily","No","N.A.","N.A.","N.A.","N.A.","OR","","No","No","N.A.","N.A.","No","N.A.","No","No","N.A.","","","0","0","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","0:00","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","0:00","Yes","N.A.","N.A.","N.A.","Yes","Comp Off Approval","No","N.A.","N.A.","Reject","","Applied For","0:00","0:00","0:00","0:00","0:00","One time","N.A.","8:00","Comp Off","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","4:00","No","No","N.A.","No","N.A.","N.A.","0","No","No","No","N.A.","","","Yes","0:00","No","Yes","N.A.","N.A.","N.A.","Yes","Comp Off Approval","No","N.A.","N.A.","Reject","","Applied For","0:00","0:00","0:00","0:00","0:00","One time","N.A.","8:00","Comp Off","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","4:00","No","No","N.A.","N.A.","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","No","N.A.","No","0","No","No","No","N.A.","","","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","Disabled","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","N.A.","N.A.","0","","0","Yes","Yes","Yes","31","No","No","No","No","0","180","No","N.A.","Yes","Allow clubbing only with following Leave","Sick Leave : Paid Leave : Paid Leave : Optional Holiday - 2024 : Optional Holiday - 2024 : Women with Children leave : Optional Holiday - 2025 : Optional Holiday - 2025 : Optional Holiday - 2025 : Optional Holiday - 2025 : Special Leave : DB Admin Probation Leave Test : Optional Holiday - 2026 : Optional Holiday - 2026 : Optional Holiday - 2026 : Optional Holiday - 2026","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","","","No","No","No","January","No"
"Comp Off","OVPY_10","","PrimeSoft IP Solutions Private Limited.","Active","Daily","No","N.A.","N.A.","N.A.","N.A.","OR","","No","No","N.A.","N.A.","No","N.A.","No","No","N.A.","","","0","0","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","0:00","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","4:00","Yes","N.A.","N.A.","N.A.","Yes","Comp Off Approval","No","N.A.","N.A.","Reject","","Applied For","0:00","0:00","0:00","0:00","0:00","One time","N.A.","8:00","Comp Off","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","4:00","No","No","N.A.","No","N.A.","N.A.","0","No","No","No","N.A.","0","","Yes","4:00","No","Yes","N.A.","N.A.","N.A.","Yes","Comp Off Approval","No","N.A.","N.A.","Reject","","Applied For","0:00","0:00","0:00","0:00","0:00","One time","N.A.","8:00","Comp Off","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","4:00","No","No","N.A.","N.A.","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","No","N.A.","No","0","No","No","No","N.A.","0","","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","Disabled","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","N.A.","N.A.","0","","0","Yes","Yes","Yes","31","No","No","No","No","0","1000","No","N.A.","Yes","Allow clubbing only with following Leave","Unpaid : Sick Leave : Paid Leave : Women with Children leave : Paid Leave : Optional Holiday - 2024 : Optional Holiday - 2024 : Optional Holiday - 2024 : Optional Holiday - 2024 : Optional Holiday - 2025 : Optional Holiday - 2025 : Optional Holiday - 2025 : Special Leave : DB Admin Probation Leave Test","Yes","Both","1","0","N.A.","Fixed","30","1","No","No","N.A.","N.A.","N.A.","N.A.","","","No","No","No","January","No"
