"Leave Type","Leave Code","Status","Assignment Type","Group Company","Assignment framework","Select Supported Leave Reasons","Description","Is Hourly Leave?","Allow Hourly Leave Across Midnight","No of Hours in a Day","Allow Hourly Leave Only In Multiples Of (Minutes)","Min Leave Duration in One Application in Minutes","Maximum Leave Allowed Per Year","Maximum Leave that can be availed per year","Leave With Unlimited Balance","Restriction Condition","Restriction (Department, Employee Type or Location)","Consective Leave Allowed(Month)","Leave Cycle","Auto Replenish Allowed?","How Many Times In A Tenure","Auto-Fill To Date During Leave Application","Custom Month","Cycle Start Month","Use Group Date Of Joining For Joining Month Cycle","Push All These Leave Requests To Admin","Retain Leave Balance If This Leave Is Not Applicable After Transfer","Leave Restricted For ESIC Employees","Restict to week days","Auto-Approval or Rejection Threshold in Days","Auto Approve/Reject Leave Request (Days)","Maximum Leave Application Settings","Maximum Leave Application Settings - Maximum Leave Applications Allowed Per Month","Maximum Leave Application Settings - Maximum Leave Applications Allowed Per Year","Maximum Leave Application Settings - Maximum Leave Applications Allowed In Tenure","Attachment Mandatory","Gender Applicability","Marital Status applicability","Marital Status applicability - Status","Religion applicability","Religion applicability - Religions","Nationality applicability","Nationality applicability - Nations","Youngest child applicability","Youngest child applicability - Nationality","Youngest child applicability - Nationality - (Is/Not) -> Nations","Youngest child applicability - Consider Future DOB","Youngest child applicability - Age Range","Youngest child applicability - Age Range - Age Between from->to->type->Calculate Age in Years Based on","Youngest child applicability - Age Range - Max number of Leave that can be taken in one such range","Minimum Advance Notice for Leave Application in Days","Maximum Number Of Future Days Leave Is Allowed For (Starting From The Current Day)","Probation Period Before Leave Validity Status","Probation Period Before Leave Validity","Probation Period Before Leave Validity - Duration Type","Rounding Type","Maximum Leave Allowed Per Month","Consider Accrued Balance When Separation Occurs During Probation","Auto Refresh Leave Balance When Probation is Modified","Maximum Leave Allowed In Notice Period","Consider Notice Period From Date Of Resignation","Reset Leave balance as per last working day","Disable Reverse Proration Of Leave Balance When Employee is Deactivated","Cascade System Deduction beyond Maximum Leave Allowed Per Month Limit","Maximum Number of Calendar Days Range Allowed Per Leave Application","Maximum Leave allowed in Probation Period","Maximum Number of Leave which can be accrued","Auto adjustment of Leave balance beyond max accrual","The minimum number of consecutive days allowed for leave in a single application.","The maximum number of consecutive days allowed for leave in a single application.","Attachment Mandatory if Leave Application is for more than (X) days","Is this a Special Leave","Do not show in front end","Do not allow application","Do not show & apply in Notice Period","Do not show in Probation Period","Do not apply in Probation Period","Do not allow Leave encashment in the Employee probation period","Show this Leave type in Payslip","Disable CC option in Leave application","Enable Leave Application Matrix","Use Leave for advance payroll","Show Leave Balance With Decimals","Show Leave Balance With Decimals - Number of Decimals","Show Leave Balance With Decimals - Leave Balance","Show Leave Balance With Decimals - Accrued Balance","Show Leave Balance With Decimals - Adjustment Balance","Select Form","Approval Not Required","Approval Flow","Approval Flow - Enable Exceptional Flow","Enable Exceptional Flow - Number of Leave days to trigger exception","Enable Exceptional Flow - Exceptional Approval Flow","Use sub category","Use External Sub Category","External Sub Category","Credit on Pro-Rata basis","Credit on Pro-Rata basis - Probation Status","Credit on Pro-Rata basis - Mid Joining Leave - Credit half month's Leave, if Employee joins after 15th day of the month","Credit on Pro-Rata basis - Mid Joining Leave - Credit full month's Leave, if Employee joins after 15th day of the month","Credit on Pro-Rata basis - Mid Joining Leave - Remaining days in the year","Credit on Pro-Rata basis - Mid Joining Leave - Remaining days in the month + Remaining months in the year","Credit on Pro-Rata basis - Enable Rounding in Pro-Rata Balance","Credit on Pro-Rata basis - Enable Rounding in Pro-Rata Balance - Pro-Rated Balance Should Be Rounded","Credit on Pro-Rata basis - Enable Rounding in Pro-Rata Balance - Pro-Rated Balance Should Be Rounded to the Nearest","Credit on Pro-Rata basis - Use custom reverse proration based on months worked in year of resignation","Credit on Pro-Rata basis - Use custom reverse proration based on months worked in year of resignation - Pattern","Credit on Pro-Rata basis - Use custom proration based on months worked in the company","Credit on Pro-Rata basis - Use custom proration based on months worked in the company - Pattern","Credit on Pro-Rata basis - Adjust Leave Balance On FTE Change","Credit on accrual basis","Credit on accrual basis - Accrual time frame","Credit on accrual basis - Accrual Point - Weekly","Credit on accrual basis - Accrual Day","Credit on accrual basis - Accrual Point - BiMonthly","Credit on accrual basis - Accrual Point - Month","Credit on accrual basis - Accrual Point - Quarter","Credit on accrual basis - Leave Accrual Based On Working Days?","Credit on accrual basis - Leave Accrual Based On Working Days? - Leave Accrual Based On Working Days? - Present Days","Credit on accrual basis - Leave Accrual Based On Working Days? - Holidays","Credit on accrual basis - Leave Accrual Based On Working Days? - Leave Days","Credit on accrual basis - Leave Accrual Based On Working Days? - Weekly Offs","Credit on accrual basis - Leave Accrual Based On Working Days? - Optional Holiday","Credit on accrual basis - Leave Accrual Based On Working Days? - Absent Days And Unpaid Leave","Credit on accrual basis - Leave Accrual Based On Working Days? - Accrual Point - End Of The Year","Credit on accrual basis - Leave Accrual Based On Working Hours?","Credit on accrual basis - Leave Accrual Based On Working Hours? - Consider Final Work Duration instead of Total Work Duration","Credit on accrual basis - Leave Accrual Based On Working Hours? - Base Hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Minimum number of hours in the Accrual Time Frame for Leave credit","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Holiday as working hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Holiday as working hours - No of Hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Optional Holiday as working hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Optional Holiday as working hours - No of Hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Weekly Off as working hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Weekly Off as working hours - No of Hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Leave Hours as working hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Leave Hours as working hours - No of Hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Unpaid Leave Hours & Absent as working hours","Credit on accrual basis - Leave Accrual Based On Working Hours? - Count Unpaid Leave Hours & Absent as working hours - No of Hours","Credit on accrual basis - Lapse Unused Leave After One Month?","Define Custom Accrual","Custom Accrual Start (Month 1)","Define Custom Accrual - Accrual Point","Define Custom Accrual - Only use custom accrual pattern for the first year","Stop custom accrual at the start of the next Leave cycle","Define Custom Accrual - Use Group Date of Joining for Custom Accrual","Define Custom Accrual - Months","No of weeks","Fetch accrual point information from pay group","Allow half-day","Allow Half Day on the First and Last day of Leave application in case of multiple days Leave","Carry forward unused Leave","Carry forward unused Leave - Carry Forward","Carry forward unused Leave - Carry Forward Amount Type","Carry forward unused Leave - Carry Forward Amount","Carry forward unused Leave - Remaining Leaves","Carry forward unused Leave - Lapse unused Leave after certain month(s)?","Carry forward unused Leave - Lapse unused Leave after certain month(s)? - Lapse starting of month","Carry forward unused Leave - Lapse unused Leave after certain month(s)? - Lapse after number of months","Carry forward unused Leave - Recalculate carryforward balance for past year Leave applications","Define tenure brackets in","Order Of Utilization","Encash Leave while F&F?","Encash Leave while F&F? - Encash all unused Leave","Encash Leave while F&F? - Encash only - Amount Type","Encash Leave while F&F? - Encash only - Amount","Encash Leave while F&F? - Eligible for tax exemption","Encash Leave while F&F? - Eligible for tax exemption - Exemption Limit","Allow intermittent Leave encashment? - Encash Type","Count intervening Holidays/Weekly Offs as Leave?","Count intervening Holidays/Weekly Offs as Leave - Details","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Weekly Off Prefix policy enabled?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Weekly Off Suffix policy enabled?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Holiday Prefix policy enabled?","Can Employee apply Leave prefixed or suffixed to Holidays and Weekly Offs? - Is Holiday Suffix policy enabled?","Allow Past dated Leave applications","Allow Past dated Leave applications - Max. number of days post Leave","Can Employees club this Leave with any other Leave","Can Employees club this Leave with any other Leave ? - Clubbing Type","Can Employees club this Leave with any other Leave ? - Leave List","Can Employees apply for more than their available Leave balance","Can Employees apply for more than their available Leave balance - Type","Can Employees apply for more than their available Leave balance - Do not Allow Leave more than Yearly allocation","Can Employees apply for more than their available Leave balance - Do not Allow Leave more than Yearly accrual","Can Employees apply for more than their available Leave balance - Max Leave Overutilization","Can Employees apply for more than their available Leave balance - Utilize from which Leave","Can Employees apply for more than their available Leave balance - Do not Allow Leave more than Yearly accrual - Dont allow Leave more than Accrual balance as of From Date of Leave application","Can Employees apply for more than their available Leave balance - Utilize from - Allow Overutilization With 0 Balance In The Current Leave","Allow intermittent Leave encashment?","Allow intermittent Leave encashment? - Encash Type","Allow intermittent Leave encashment? - Minimum number of Leave to be encashed","Allow intermittent Leave encashment? -Minimum number of Leave to be retained after encashment","Allow intermittent Leave encashment? - Maximum number of Leave allowed to encash","Allow intermittent Leave encashment? - Amount Type","Allow intermittent Leave encashment? - Amount","Allow intermittent Leave encashment? - Maximum no of applications allowed","Allow date specific Leave - Status","Allow date specific Leave - Standard or User specific date","Allow date specific Leave - Do Not Allow Leave Application If Date Of Joining Is After The Event Date","Allow date specific Leave - Enable Range from the date","Allow same month application - Enable same month application","Allow date specific Leave - Enable Range from the date - Pre Range","Allow date specific Leave - Enable Range from the date - Post Range","Does the usability of this Leave balance depend upon another Leave?","Show Leave Balance Passbook for the employee","Show Leave Balance Passbook For others except Employee","Applied on/for date","Add requests for revoke in auto-approval","Auto approve pending request on Deactivation","Subcategory Order","Deduct Balance for Hourly Leave Applications Based On","Use Decision Matrix","Decision Matrix Value","Consider This As Family And Medical Leave","Show Leave Accrual Journal","Show the as-of-date balance in the Leave Card","Configure Future Cycle Leave Application","Supported Leave Cycle Window For Future-Dated Applications","Configure Future Cycle Leave Application - Configure Leave That Can Be Availed In Future Cycles","Configure Future Cycle Leave Application - Number Of Fixed Leaves","Configure Future Cycle Leave Application - Restrict Available Balance","Configure Future Cycle Leave Application - Restrict Accrual Balance","Configure Future Cycle Leave Application - Consider future cycle Leave also for balance check during Leave application for the current cycle","Configure Future Cycle Leave Application - Restrict future cycle application Leave","Configure Future Cycle Leave Application - Restrict future cycle application Leave for the following number of months","Configure Future Cycle Leave Application - Limit no of Leave applications for the future cycles","Configure Future Cycle Leave Application - Limit no of Leave applications","Configure Block Leave","Configure Block Leave - Configure block Leave as","Configure Block Leave - Configure block Leave as - Direct - NO OF DAYS","Configure Block Leave - Configure block Leave as - Direct - FREQUENCY","Configure Block Leave - Subcategory - Do Not Allow Block Leave For Past Dates For Sub Category","Configure Block Leave - Reduce The Balance From Carry Forward If Block Leave Is Not Taken","Configure Block Leave - Make Block Leave Non-Mandatory In The First Year","Configure Block Leave - Minimum Number Of Days After Cycle Start Date Post Which Block Leave Is Non-Mandatory For New Joiners","Make block Leave non-mandatory in the notice period","Configure Pay Rate Rules","Configure Pay Rate (%)","Consider Pay Rate Defined At The Time Of Leave Application","Configure Applicability Based On Hours Of Service","Validate Time Worked in Look-Back Period During Leave Application ","Look-Back Period From Start Date Of Application","Duration Type","Minimum Time Worked in the Selected Period To Avail Leave (in hours)","Consider Final Work Duration instead of Total Work Duration","Holiday","Weekly Off","Optional Holiday","Leave","Consider Unpaid Hours","Display Priority"
"Sick Leave","SL","Yes","Assignment Framework","N.A.","Full Time & Associate Leave","","","No","N.A.","N.A.","N.A.","N.A.","6","","No","N.A.","N.A.","0","Calendar Year","N.A.","N.A.","No","N.A.","N.A.","No","No","No","No","","Approve","","No","","","","No","For All","No","N.A.","No","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","0","0","Custom Months/Days","0","Months","","0","No","No","0","No","No","No","No","0","0","0","No","0","0","3","No","No","No","Yes","No","No","No","No","No","No","No","Yes","2","Yes","Yes","Yes","N.A.","No","","No","N.A.","N.A.","No","N.A.","N.A.","Yes","Start calculating Leave from joining date","Yes","No","No","No","No","N.A.","N.A.","No","N.A.","No","N.A.","No","Yes","Quarter","N.A.","N.A.","N.A.","N.A.","Begin of Quarter","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","1","N.A.","Yes","Yes","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","Yes","Allow Leave After Weekly Offs","Allow Leave Before Weekly Offs","Allow Leave After Holiday","Allow Leave Before Holiday","Yes","31","Yes","Allow clubbing only with following Leave","Unpaid : Compensatory Off : Compensatory Off : Sick Leave : Paid Leave : Optional Holiday - 2024 : Optional Holiday - 2025 : Optional Holiday - 2024 : Optional Holiday - 2024 : Optional Holiday - 2025 : Optional Holiday - 2025 : Optional Holiday - 2025 : Special Leave : DB Admin Probation Leave Test","Yes","Count any excess Leave as Unpaid Leave by default","No","No","","","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","No","Applied For","No","No","","Fixed Number of Hours in a Day","No","N.A.","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","0","0","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.",""
"Paid Leave","PL","Yes","Assignment Framework","N.A.","Paid Leave Permanent","","","No","N.A.","N.A.","N.A.","N.A.","15","","No","N.A.","N.A.","0","Calendar Year","N.A.","N.A.","No","N.A.","N.A.","No","No","No","No","","Approve","","No","","","","No","For All","No","N.A.","No","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","60","According To Employee Probation Period","0","Months","","0","No","No","0","No","No","No","No","0","0","30","No","0","15","0","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","2","Yes","Yes","Yes","N.A.","No","","No","N.A.","N.A.","No","N.A.","N.A.","Yes","Start calculating Leave from joining date","Yes","No","No","No","Yes","Down","0.5","No","N.A.","No","N.A.","No","Yes","Quarter","N.A.","N.A.","N.A.","N.A.","Begin of Quarter","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","1","N.A.","Yes","Yes","Yes","Carry forward only","Fixed","30","Discard","No","N.A.","N.A.","Yes","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","Yes","Allow Leave After Weekly Offs","Allow Leave Before Weekly Offs","Allow Leave After Holiday","Allow Leave Before Holiday","Yes","31","Yes","Allow clubbing only with following Leave","Unpaid : Compensatory Off : Compensatory Off : Sick Leave : Paid Leave : Women with Children leave : Wedding Leave : Paternity Leave : Special Leave : Paid Leave : DB Admin Probation Leave Test : Optional Holiday - 2026 : Optional Holiday - 2026 : Optional Holiday - 2026 : Optional Holiday - 2026","Yes","Count any excess Leave as Unpaid Leave by default","No","No","","","N.A.","No","Yes","Both","3","0","N.A.","Fixed","30","0","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","No","Applied For","No","No","","Fixed Number of Hours in a Day","No","N.A.","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","0","0","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.",""
"Women with Children leave","WWC","Yes","Assignment Framework","N.A.","Full Time & Associate Leave","","","No","N.A.","N.A.","N.A.","N.A.","5","","No","N.A.","N.A.","0","Calendar Year","N.A.","N.A.","No","N.A.","N.A.","No","No","No","No","","Approve","","No","","","","No","Female Only","Yes","Married,Divorced,Widowed,Separated","No","N.A.","No","N.A.","Yes","No","N.A.","No","Yes","0->21->Years","0","","0","According To Employee Probation Period","0","Months","","0","No","No","0","No","No","No","No","0","0","0","No","0","0","0","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","2","Yes","Yes","No","N.A.","No","","No","N.A.","N.A.","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","No","Yes","Quarter","N.A.","N.A.","N.A.","N.A.","Begin of Quarter","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","1","N.A.","Yes","Yes","Yes","Carry forward all unused Leave","N.A.","N.A.","N.A.","No","N.A.","N.A.","Yes","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","Yes","Allow Leave After Weekly Offs","Allow Leave Before Weekly Offs","Allow Leave After Holiday","Allow Leave Before Holiday","Yes","31","Yes","Allow clubbing only with following Leave","Unpaid : Compensatory Off : Compensatory Off : Paid Leave : Women with Children leave : Paid Leave : Optional Holiday - 2024 : Optional Holiday - 2024 : Optional Holiday - 2024 : Optional Holiday - 2024 : Optional Holiday - 2025 : Optional Holiday - 2025 : Optional Holiday - 2025 : Optional Holiday - 2025 : Special Leave : DB Admin Probation Leave Test : Optional Holiday - 2026 : Optional Holiday - 2026 : Optional Holiday - 2026 : Optional Holiday - 2026","Yes","Count any excess Leave as Unpaid Leave by default","No","No","","","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","No","Applied For","No","No","","Fixed Number of Hours in a Day","No","N.A.","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","0","0","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.",""
"Wedding Leave","WL","Yes","Assignment Framework","N.A.","Full Time & Associate Leave","","","No","N.A.","N.A.","N.A.","N.A.","5","0","No","N.A.","N.A.","0","Continuous Cycle","Yes","1","No","N.A.","N.A.","No","No","No","No","","Approve","","No","","","","No","For All","Yes","Single","No","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","0","0","Custom Months/Days","12","Months","","0","No","No","0","No","No","No","No","0","0","0","No","0","0","0","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","No","","No","N.A.","N.A.","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","Yes","Allow Leave After Weekly Offs","Allow Leave Before Weekly Offs","Allow Leave After Holiday","Allow Leave Before Holiday","Yes","30","Yes","Allow clubbing only with following Leave","Paid Leave : Special Leave : DB Admin Probation Leave Test","Yes","Count any excess Leave as Unpaid Leave by default","No","No","0","","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","No","No","Applied For","No","No","","Fixed Number of Hours in a Day","No","N.A.","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","0","0","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.",""
"Paternity Leave","PATL","Yes","Assignment Framework","N.A.","Full Time & Associate Leave","","","No","N.A.","N.A.","N.A.","N.A.","3","3","No","N.A.","N.A.","0","Continuous Cycle","Yes","2","No","N.A.","N.A.","No","No","No","No","","Approve","","No","","","","No","Male Only","Yes","Married,Divorced,Widowed,Separated","No","N.A.","No","N.A.","Yes","No","N.A.","No","Yes","0->3->Months","0","0","0","Custom Months/Days","6","Months","","0","No","No","0","No","No","No","No","0","0","0","No","0","0","0","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","No","","No","N.A.","N.A.","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","Yes","Allow Leave After Weekly Offs","Allow Leave Before Weekly Offs","Allow Leave After Holiday","Allow Leave Before Holiday","Yes","31","Yes","Allow clubbing only with following Leave","Paid Leave : Special Leave : DB Admin Probation Leave Test","Yes","Count any excess Leave as Unpaid Leave by default","No","No","0","","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","No","Applied For","No","No","","Fixed Number of Hours in a Day","No","N.A.","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","0","0","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.",""
"Maternity Leave","ML","Yes","Assignment Framework","N.A.","Full Time & Associate Leave","","","No","N.A.","N.A.","N.A.","N.A.","182","182","No","N.A.","N.A.","0","Continuous Cycle","Yes","3","Yes","N.A.","N.A.","No","No","No","No","","Approve","","Yes","0","1","0","Yes","Female Only","No","N.A.","No","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","0","Custom Months/Days","80","Days","","0","No","No","0","No","No","No","No","0","0","0","No","N.A.","N.A.","0","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","No","","No","N.A.","N.A.","yes","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","Yes","Count Holiday,Count Weekly Off","Yes","Allow Leave After Weekly Offs","Allow Leave Before Weekly Offs","Allow Leave After Holiday","Allow Leave Before Holiday","Yes","31","No","N.A.","N.A.","Yes","Count any excess Leave as Unpaid Leave by default","No","No","","","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","No","Applied For","No","No","","Fixed Number of Hours in a Day","No","N.A.","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.",""
"Special Leave","SPL","Yes","Assignment Framework","N.A.","Full Time & Associate Leave","","","No","N.A.","N.A.","N.A.","N.A.","0","","No","N.A.","N.A.","0","Calendar Year","N.A.","N.A.","No","N.A.","N.A.","No","No","No","No","","Approve","","No","","","","No","For All","No","N.A.","No","N.A.","No","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","0","60","Custom Months/Days","0","Months","","0","No","No","0","Yes","No","Yes","No","0","0","0","No","0","0","0","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","No","","No","N.A.","N.A.","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","No","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","","N.A.","Yes","Yes","Yes","Carry forward all unused Leave","N.A.","N.A.","N.A.","No","N.A.","N.A.","Yes","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","Yes","Allow Leave After Weekly Offs","Allow Leave Before Weekly Offs","Allow Leave After Holiday","Allow Leave Before Holiday","Yes","31","Yes","Allow clubbing only with following Leave","Unpaid : Compensatory Off : Compensatory Off : Sick Leave : Paid Leave : Women with Children leave : Wedding Leave : Paternity Leave : Special Leave : Paid Leave : DB Admin Probation Leave Test","Yes","Count any excess Leave as Unpaid Leave by default","No","No","0","","N.A.","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","No","No","Applied For","No","No","","Fixed Number of Hours in a Day","No","N.A.","No","No","No","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","No","N.A.","0","0","N.A.","N.A.","N.A.","N.A.","No","No","N.A.","N.A.","No","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.","N.A.",""
